Fecha extracción;Fecha de nacimiento;Ciudad;País;Código postal;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;06/09/1997;;;;;;;;;
23/01/2024 14:20;07/09/1997;;;;;;;;;
23/01/2024 14:20;07/09/1997;;;;;;;;;
23/01/2024 14:20;07/09/1997;;;;;;;;;
23/01/2024 14:20;07/09/1997;;;;;;;;;
23/01/2024 14:20;07/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;08/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;09/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;10/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;11/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;12/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;13/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;14/09/1997;;;;;;;;;
23/01/2024 14:20;15/09/1997;;;;;;;;;
23/01/2024 14:20;15/09/1997;;;;;;;;;
23/01/2024 14:20;15/09/1997;;;;;;;;;
23/01/2024 14:20;15/09/1997;;;;;;;;;
23/01/2024 14:20;15/09/1997;;;;;;;;;
23/01/2024 14:20;15/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;16/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;17/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;18/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;19/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;20/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;21/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;22/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;23/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;24/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;25/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;26/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;27/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;28/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;29/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;30/09/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;01/10/1997;;;;;;;;;
23/01/2024 14:20;02/10/1997;;;;;;;;;
23/01/2024 14:20;02/10/1997;;;;;;;;;
23/01/2024 14:20;02/10/1997;;;;;;;;;
23/01/2024 14:20;02/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;03/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;04/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;05/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;06/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;07/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;España;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;08/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;09/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;10/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;11/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;12/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;13/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;14/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;15/10/1997;;;28015;;;;;;
23/01/2024 14:20;15/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;16/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;17/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;18/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;19/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;20/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;21/10/1997;;;;;;;;;
23/01/2024 14:20;22/10/1997;;;;;;;;;
23/01/2024 14:20;22/10/1997;;;;;;;;;
23/01/2024 14:20;22/10/1997;;;;;;;;;
23/01/2024 14:20;22/10/1997;;;;;;;;;
23/01/2024 14:20;22/10/1997;;;;;;;;;
23/01/2024 14:20;22/10/1997;;;;;;;;;
23/01/2024 14:20;23/10/1997;;;;;;;;;
23/01/2024 14:20;23/10/1997;;;;;;;;;
23/01/2024 14:20;23/10/1997;;;;;;;;;
23/01/2024 14:20;23/10/1997;;;;;;;;;
23/01/2024 14:20;23/10/1997;;;;;;;;;
